Time,Agent,x,y,z,Action
0:00:04,1,2.090799,0.09314537,0.5052,Sleep_Sleep
0:00:07,1,0.6770968,2.171405,0.5052,Sleep_Sleep
0:00:09,1,-0.785511,6.674248,0.5052,Sleep_Sleep
0:00:11,1,-1.084514,6.709414,0.5052,Sleep_Sleep
0:00:18,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:21,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:23,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:26,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:28,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:31,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:33,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:36,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:39,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:41,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:44,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:46,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:49,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:51,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:54,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:56,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:00:59,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:01,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:04,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:07,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:09,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:11,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:14,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:17,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:19,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:22,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:24,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:27,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:29,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:32,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:34,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:37,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:39,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:42,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:44,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:47,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:50,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:52,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:55,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:01:57,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:00,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:02,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:05,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:07,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:10,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:12,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:15,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:17,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:20,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:23,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:25,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:28,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:30,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:33,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:35,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:38,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:41,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:43,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:46,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:48,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:51,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:53,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:56,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:02:58,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:01,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:03,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:06,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:08,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:11,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:14,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:16,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:19,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:21,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:24,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:26,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:29,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:31,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:34,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:36,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:39,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:42,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:44,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:47,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:49,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:52,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:54,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:57,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:03:59,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:02,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:04,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:07,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:09,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:12,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:15,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:17,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:20,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:22,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:25,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:27,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:30,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:32,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:35,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:37,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:43,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:46,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:48,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:51,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:53,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:56,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:04:58,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:01,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:04,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:06,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:09,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:11,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:14,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:16,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:19,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:21,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:24,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:26,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:29,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:31,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:34,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:37,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:39,1,-1.673151,4.86,0.5052,Sleep_Sleep
0:05:42,1,-1.673151,4.86,0.5052,Sleep_Sleep
