Time,Agent,x,y,z,Action
00:00:02,1,2.26,2.7,0.5052,Toilet_Toilet,
00:00:05,1,1.822923,0.3989437,0.5052,Toilet_Toilet,
00:00:07,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:10,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:12,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:15,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:18,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:20,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:23,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:25,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:28,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:30,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:33,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:36,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:38,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:41,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:43,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:46,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:49,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:51,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:54,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:56,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:00:59,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:01,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:04,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:07,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:09,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:11,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:14,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:17,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:19,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:22,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:24,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:27,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:29,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:32,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:34,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:37,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:40,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:42,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:45,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:47,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:50,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:52,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:55,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:01:58,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:00,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:03,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:05,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:08,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:10,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:13,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:15,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:18,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:24,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:30,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:33,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:35,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:42,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:44,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:50,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:52,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:55,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:02:57,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:03:00,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:03:03,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:03:06,1,-0.8465407,2.888765,0.5052,Toilet_Toilet,
00:03:08,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:11,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:13,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:16,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:18,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:21,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:28,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:30,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:32,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:35,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:38,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:40,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:42,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:45,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:48,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:55,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:57,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:03:59,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:02,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:04,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:06,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:09,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:15,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:18,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:20,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:23,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:26,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:28,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:31,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:34,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:36,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:39,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
00:04:41,1,-1.721936,3.149671,0.5052,Wash_Hands_Wash_Hands,
