Time,Agent,x,y,z,Action
00:00:02,1,1.223049,2.343224,0.5052,Sit_Working_with_tablet,
00:00:04,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:07,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:09,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:12,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:14,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:17,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:19,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:22,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:24,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:27,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:29,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:32,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:34,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:37,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:39,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:42,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:44,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:47,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:49,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:52,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:54,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:57,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:00:59,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:01:02,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
00:01:04,1,1.223049,3.14878,0.5052,Sit_Working_with_tablet,
