Time,Agent,x,y,z,Action
00:00:02,1,3.523049,5.316336,0.5052,Toilet_Toilet
00:00:04,1,5.37416443956351,5.442344330657273,0.5052,Toilet_Toilet
00:00:07,1,7.220879972260103,2.235477626489717,0.5052,Toilet_Toilet
00:00:09,1,4.53073364340975,3.400474776999963,0.5052,Toilet_Toilet
00:00:12,1,6.15971814708953,4.966626968399437,0.5052,Toilet_Toilet
00:00:14,1,6.686008284084102,4.874166495424729,0.5052,Toilet_Toilet
00:00:17,1,6.9484500831148,4.191087219983536,0.5052,Toilet_Toilet
00:00:19,1,6.823116905102654,4.460785961721773,0.5052,Toilet_Toilet
00:00:22,1,6.225108665935782,4.482007512443923,0.5052,Toilet_Toilet
00:00:24,1,6.709156705501203,4.934569165891231,0.5052,Toilet_Toilet
00:00:26,1,6.434084652416037,4.912961276025353,0.5052,Toilet_Toilet
00:00:29,1,6.552891082600036,4.060483052392129,0.5052,Toilet_Toilet
00:00:31,1,6.8218120780986995,4.268470283797183,0.5052,Toilet_Toilet
00:00:34,1,6.936229050911249,4.883526287848674,0.5052,Toilet_Toilet
00:00:36,1,6.830922789357359,4.727870296987441,0.5052,Toilet_Toilet
00:00:39,1,7.046427615305753,4.613811351771246,0.5052,Toilet_Toilet
00:00:41,1,6.759745092088311,4.644162416369967,0.5052,Toilet_Toilet
00:00:44,1,6.898435314117061,4.5639655237634,0.5052,Toilet_Toilet
00:00:46,1,6.906132977819917,4.354018761439022,0.5052,Toilet_Toilet
00:00:49,1,6.640504892077688,4.004263925501268,0.5052,Toilet_Toilet
00:00:51,1,6.711466965396275,4.393813898644664,0.5052,Toilet_Toilet
00:00:54,1,6.602241630470049,4.1499797912811704,0.5052,Toilet_Toilet
00:00:56,1,6.452583537587782,4.129759018411515,0.5052,Toilet_Toilet
00:00:59,1,7.086633816227127,4.105163225931454,0.5052,Toilet_Toilet
00:01:01,1,6.1685039248162665,4.0692213485502435,0.5052,Toilet_Toilet
00:01:04,1,6.570147167891237,4.0293937593332405,0.5052,Toilet_Toilet
00:01:06,1,6.345964326726298,3.974674756563988,0.5052,Toilet_Toilet
00:01:09,1,7.032109917976595,4.705365723142922,0.5052,Toilet_Toilet
00:01:11,1,6.357224138573077,4.453913537742589,0.5052,Toilet_Toilet
00:01:14,1,6.582507684744084,4.667264286760148,0.5052,Toilet_Toilet
00:01:16,1,6.952538700986995,4.816607633601709,0.5052,Toilet_Toilet
00:01:19,1,6.978139464519067,4.116318991473863,0.5052,Toilet_Toilet
00:01:21,1,6.389671548842654,4.12513100533054,0.5052,Toilet_Toilet
00:01:24,1,6.157533201855989,4.660765956430356,0.5052,Toilet_Toilet
00:01:26,1,7.097057035987553,4.80855189302386,0.5052,Toilet_Toilet
00:01:29,1,6.530887513709789,4.5989636257944415,0.5052,Toilet_Toilet
00:01:31,1,6.917597307985709,4.334568790801294,0.5052,Toilet_Toilet
00:01:34,1,6.544311562913065,4.763084637020633,0.5052,Toilet_Toilet
00:01:36,1,6.1587678343361425,4.49778470573831,0.5052,Toilet_Toilet
00:01:39,1,6.837766864945341,4.868358957901128,0.5052,Toilet_Toilet
00:01:41,1,6.813820355153062,4.40344848163907,0.5052,Toilet_Toilet
00:01:44,1,6.224087465284315,4.223421168080652,0.5052,Toilet_Toilet
00:01:46,1,6.8486161147254485,4.2549671201390975,0.5052,Toilet_Toilet
00:01:48,1,6.902243623976596,4.3147840178752,0.5052,Toilet_Toilet
00:01:51,1,6.620870925391572,4.170126823409564,0.5052,Toilet_Toilet
00:01:53,1,6.730508497734234,4.0369821376298605,0.5052,Toilet_Toilet
00:01:56,1,7.054307684171283,3.9763535341455563,0.5052,Toilet_Toilet
00:01:58,1,6.746789733826847,3.9959270754331446,0.5052,Toilet_Toilet
00:02:01,1,6.452335197624666,4.425475996499752,0.5052,Toilet_Toilet
00:02:03,1,6.627183261333733,4.710229142894805,0.5052,Toilet_Toilet
00:02:06,1,6.688298206607198,4.889477610833514,0.5052,Toilet_Toilet
00:02:08,1,6.382725225692606,4.26632768494441,0.5052,Toilet_Toilet
00:02:11,1,6.98585141079327,4.217580370071904,0.5052,Toilet_Toilet
00:02:13,1,6.354899371602427,4.558789743349667,0.5052,Toilet_Toilet
00:02:16,1,6.205737590686341,4.593706016448493,0.5052,Toilet_Toilet
00:02:18,1,6.881362832632542,4.237137664068774,0.5052,Toilet_Toilet
00:02:21,1,6.439704955547114,4.705632564202584,0.5052,Toilet_Toilet
00:02:23,1,6.569115165407842,4.8032385808200555,0.5052,Toilet_Toilet
00:02:26,1,6.510003782811161,4.349098691436626,0.5052,Toilet_Toilet
00:02:28,1,6.177826366487266,4.019331452567537,0.5052,Toilet_Toilet
00:02:31,1,6.250766962351088,4.59762562252786,0.5052,Toilet_Toilet
00:02:33,1,6.366441197136615,4.145069245223597,0.5052,Toilet_Toilet
00:02:36,1,6.415499270290177,4.3363335937395,0.5052,Toilet_Toilet
00:02:38,1,6.986995736538383,4.372034770434251,0.5052,Toilet_Toilet
00:02:41,1,6.446405778647575,4.895530890095255,0.5052,Toilet_Toilet
00:02:43,1,6.729386891197287,4.056688144566503,0.5052,Toilet_Toilet
00:02:46,1,6.142550974448792,4.826873595924801,0.5052,Toilet_Toilet
00:02:48,1,6.414782131571682,4.068046800533752,0.5052,Toilet_Toilet
00:02:51,1,6.609912498633836,4.713904516855873,0.5052,Toilet_Toilet
00:02:53,1,6.733623603669745,4.527061045232431,0.5052,Toilet_Toilet
00:02:56,1,6.483186837967839,4.616776363929079,0.5052,Toilet_Toilet
00:02:58,1,6.3714401860047225,4.664718174734365,0.5052,Toilet_Toilet
00:03:01,1,6.945980278437605,4.019285097918555,0.5052,Toilet_Toilet
00:03:03,1,6.495692292350554,4.095626895585097,0.5052,Toilet_Toilet
00:03:06,1,6.453920880927323,4.5465046458309395,0.5052,Toilet_Toilet
00:03:08,1,7.105085770607439,3.996172881954321,0.5052,Toilet_Toilet
00:03:11,1,6.999462382140049,4.333383507776879,0.5052,Toilet_Toilet
00:03:13,1,6.494677467196125,4.817264322705503,0.5052,Wash_Hands_Wash_Hands
00:03:15,1,7.593129557818355,3.8145760770693045,0.5052,Wash_Hands_Wash_Hands
00:03:18,1,7.230655880949593,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:03:20,1,7.5904804036473665,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:03:23,1,7.552159143355452,4.193785599254706,0.5052,Wash_Hands_Wash_Hands
00:03:25,1,7.881370251893124,3.7811534173154246,0.5052,Wash_Hands_Wash_Hands
00:03:28,1,7.846615149739238,4.2397174046378545,0.5052,Wash_Hands_Wash_Hands
00:03:30,1,7.975218334316667,4.129955727498252,0.5052,Wash_Hands_Wash_Hands
00:03:33,1,7.162282694088363,4.2140826040055925,0.5052,Wash_Hands_Wash_Hands
00:03:35,1,7.396241536525922,3.8363941052384045,0.5052,Wash_Hands_Wash_Hands
00:03:38,1,7.623691703108088,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:03:40,1,7.84148507440115,3.9116277900820715,0.5052,Wash_Hands_Wash_Hands
00:03:43,1,7.421288432288302,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:03:45,1,7.432504262251211,3.815130516484248,0.5052,Wash_Hands_Wash_Hands
00:03:48,1,7.216001637757829,3.8641351379701967,0.5052,Wash_Hands_Wash_Hands
00:03:50,1,7.82659335223326,3.756182365275693,0.5052,Wash_Hands_Wash_Hands
00:03:53,1,7.117767684260242,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:03:55,1,7.797515267563581,4.055522380495854,0.5052,Wash_Hands_Wash_Hands
00:03:58,1,7.737917057574539,3.9265494227584985,0.5052,Wash_Hands_Wash_Hands
00:04:00,1,7.491611687426827,3.8530883904537934,0.5052,Wash_Hands_Wash_Hands
00:04:03,1,7.019685118402179,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:05,1,7.518335363963623,4.226663161146955,0.5052,Wash_Hands_Wash_Hands
00:04:08,1,7.48208686887926,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:10,1,7.819961695227303,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:13,1,7.3475724519618275,4.199709157701118,0.5052,Wash_Hands_Wash_Hands
00:04:15,1,7.0912902573332905,4.283616370144927,0.5052,Wash_Hands_Wash_Hands
00:04:18,1,7.9412372154521265,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:20,1,7.874733917296256,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:23,1,7.202418696057278,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:25,1,7.025749762218389,3.85959355308614,0.5052,Wash_Hands_Wash_Hands
00:04:28,1,7.811852017908196,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:30,1,7.146414601267244,4.098241988559761,0.5052,Wash_Hands_Wash_Hands
00:04:32,1,7.436747838376497,4.251701727981307,0.5052,Wash_Hands_Wash_Hands
00:04:35,1,7.399914496802777,4.290309119208144,0.5052,Wash_Hands_Wash_Hands
00:04:37,1,7.486558212148165,3.915451530136092,0.5052,Wash_Hands_Wash_Hands
00:04:40,1,7.756200926352808,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:42,1,7.438654371867031,4.072385319964872,0.5052,Wash_Hands_Wash_Hands
00:04:45,1,7.28670086398298,3.7925982200785833,0.5052,Wash_Hands_Wash_Hands
00:04:47,1,7.326989967224406,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:04:50,1,7.250692426144236,3.8029138725874096,0.5052,Wash_Hands_Wash_Hands
00:04:52,1,7.6307620679681465,4.2923912175333365,0.5052,Wash_Hands_Wash_Hands
00:04:55,1,7.2294054171540205,3.941921444741532,0.5052,Wash_Hands_Wash_Hands
00:04:57,1,7.697611807441782,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:05:00,1,7.430371628783129,3.953940681269193,0.5052,Wash_Hands_Wash_Hands
00:05:02,1,7.9880846859738845,3.775713034961189,0.5052,Wash_Hands_Wash_Hands
00:05:05,1,7.788751617555396,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:05:07,1,7.363679315637179,4.083051238322424,0.5052,Wash_Hands_Wash_Hands
00:05:10,1,7.675504157923175,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:05:12,1,7.370651585477872,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
00:05:15,1,7.808663648092821,3.7568721937691874,0.5052,Wash_Hands_Wash_Hands
00:05:17,1,7.214068668756633,4.135511683158391,0.5052,Wash_Hands_Wash_Hands
00:05:20,1,7.355364744668915,3.799755206426295,0.5052,Wash_Hands_Wash_Hands
00:05:22,1,7.5814912504443175,3.726380374497915,0.5052,Wash_Hands_Wash_Hands
00:05:25,1,7.916471862023778,4.0634816521666,0.5052,Wash_Hands_Wash_Hands
00:05:27,1,7.022412680483013,3.797258726462679,0.5052,Wash_Hands_Wash_Hands
00:05:30,1,7.24776821057165,4.190377480482508,0.5052,Wash_Hands_Wash_Hands
00:05:32,1,7.280093353772226,4.300000000000001,0.5052,Wash_Hands_Wash_Hands
